Date,Close,High,Low,Open,Volume,SMA20,EMA20,RSI14,MACD,MACD_Signal,MACD_Hist
2011-01-18,10.216448783874512,10.339711993708985,9.777079941054495,9.882648430253736,1880998000,9.964313793182374,10.021294603275145,63.986246913259336,0.20869327831510986,0.17852078406827013,0.030172494246839737
2011-01-19,10.162166595458984,10.454878702819318,10.103384400291644,10.447380369122426,1135612800,9.989251470565796,10.034710983483128,60.76494914599146,0.19412754215280792,0.1816421356851777,0.012485406467630217
2011-01-20,9.977418899536133,10.145968390948676,9.90064168470737,10.08988506608732,764789200,10.001967573165894,10.029254594535795,51.29908588849887,0.16576565298162826,0.17846683914446781,-0.01270118616283955
2011-01-21,9.798672676086426,10.043399559175825,9.795973020269242,10.01010914307836,754401200,10.00430669784546,10.007294411826331,44.13539791093474,0.12739677437595098,0.16825282619076445,-0.04085605181481347
2011-01-24,10.120475769042969,10.120475769042969,9.79867139204385,9.803170550867186,574683200,10.025075531005859,10.018073588704105,56.038012602672346,0.12155477405890913,0.1589132157643934,-0.037358441705484274
2011-01-25,10.238943099975586,10.240143570154894,10.03410476705178,10.08688941681052,546868000,10.050148153305054,10.03910878025377,59.462210104033026,0.12504285406657445,0.15213914342482962,-0.02709628935825517
2011-01-26,10.312419891357422,10.364904214433,10.241941332210295,10.285727653684862,506875600,10.077709865570068,10.065138409882689,61.46691974136008,0.13221208695698117,0.14815373213125993,-0.015941645174278762
2011-01-27,10.29322624206543,10.33761320350816,10.28183018502745,10.310321128469695,285026000,10.104581880569459,10.08686106056676,60.62353694699805,0.1347911995406239,0.14548122561313273,-0.010690026072508824
2011-01-28,10.079988479614258,10.328915020478648,10.002912540521022,10.322017323363948,592057200,10.123236274719238,10.086206529047473,52.07479680758313,0.11826536995004133,0.14003805448051446,-0.021772684530473124
2011-01-31,10.176563262939451,10.198157313814368,10.02600874579887,10.07099475009336,377246800,10.148368930816648,10.094811932275281,55.15885024053651,0.11167400047965792,0.13436524368034314,-0.02269124320068522
2011-02-01,10.34780979156494,10.366403863030229,10.226346089908091,10.235943443359725,426633200,10.171552228927611,10.118906966493345,60.06614238617038,0.11889787567977272,0.13127177008022906,-0.012373894400456331
2011-02-02,10.32651710510254,10.354408215112358,10.30342387145499,10.330416430759009,258955200,10.19109148979187,10.138679360646602,59.198640804551786,0.12150408353266506,0.12931823277071625,-0.007814149238051182
2011-02-03,10.30012321472168,10.324116598054216,10.153467262914138,10.31092023722132,393797600,10.205247211456298,10.15405496579661,58.078902416643245,0.12005582682255245,0.12746575158108348,-0.007409924758531028
2011-02-04,10.391894340515137,10.397892685214762,10.302221089373464,10.306119613004672,321840400,10.22439646720886,10.176706334817421,60.85162193579208,0.12487376875886369,0.12694735501663953,-0.0020735862577758446
2011-02-07,10.553251266479492,10.594337943684907,10.426088705274482,10.433586239033977,485021600,10.248029613494872,10.212567756880476,65.20883236759795,0.14009722427012328,0.12957732886733628,0.010519895402787
2011-02-08,10.652817726135254,10.662415079274478,10.56134575699231,10.60723190041839,381040800,10.267148876190184,10.25449632538093,67.60482371524719,0.1583705070019672,0.13533596449426247,0.02303454250770473
2011-02-09,10.74159049987793,10.766783549192084,10.642920526362476,10.652517077635014,482745200,10.29192132949829,10.300886246761596,69.6141004127776,0.17796397819297738,0.14386156723400545,0.03410241095897193
2011-02-10,10.633026123046877,10.79677779050508,10.436884183081554,10.71850136535017,928550000,10.307096767425538,10.332518615931622,64.35698705967054,0.1826265027328251,0.15161455433376939,0.031011948399055717
2011-02-11,10.70230197906494,10.730792915403825,10.603031375406324,10.639320960780177,367572800,10.323846673965452,10.367736079087177,66.11544179677057,0.18972454320585008,0.15923655210818555,0.030487991097664535
2011-02-14,10.772184371948242,10.781181091313249,10.698106790984763,10.700506129708064,310416400,10.33989200592041,10.406254964121564,67.83911649466671,0.19869824678987058,0.16712889104452255,0.03156935574534803
2011-02-15,10.793780326843262,10.7958801491765,10.72330173628771,10.772486590756886,284174800,10.368758583068848,10.44316214152363,68.37451845097573,0.2051873129878956,0.17474057543319718,0.030446737554698428
2011-02-16,10.890649795532228,10.94373316303843,10.811772735722604,10.820769455150591,481157600,10.40518274307251,10.485780013333972,70.72846536361496,0.2156605012380286,0.18292456059416348,0.03273594064386512
2011-02-17,10.745787620544434,10.80487010879872,10.692403158775129,10.714297515215437,530583200,10.443601179122926,10.510542642592112,63.157718621457775,0.2098523640989285,0.18831012129511648,0.021542242803812006
2011-02-18,10.51366138458252,10.781781063639992,10.482469983098236,10.758087995628475,816057200,10.47935061454773,10.510839665638818,53.31054650367214,0.1843931567582402,0.18752672838774123,-0.0031335716295010363
2011-02-22,10.155269622802734,10.358909116450796,10.128578177609262,10.261437971367007,872555600,10.481090307235718,10.476975852035382,42.3354620410317,0.13375548161420348,0.1767724790330337,-0.04301699741883022
2011-02-23,10.275530815124512,10.336111700878938,10.155265992456908,10.160065469604758,671854400,10.482919692993164,10.457790610424823,46.328390475480845,0.1021512958419617,0.1618482423948193,-0.059696946552857594
2011-02-24,10.283329010009766,10.351409036346691,10.148069910513527,10.3175195824648,499900800,10.481465148925782,10.441175219909104,46.58666742463146,0.0768481425258738,0.1448482224210302,-0.06800007989515641
2011-02-25,10.441680908203123,10.449778273982943,10.34091110910224,10.354706502527536,380018800,10.488887882232666,10.441223380699011,51.672364075823154,0.06878003260389676,0.1296345844576035,-0.06085455185370675
2011-02-28,10.593135833740234,10.648319010748684,10.53045432441921,10.534053331725918,403074000,10.514545249938966,10.455691233369603,55.98865065537132,0.0737569202280568,0.11845905161169418,-0.04470213138363738
2011-03-01,10.476167678833008,10.668410196058757,10.42728237734667,10.66091266661157,456136800,10.529525470733642,10.457641371032784,52.11727477433228,0.06748486347115978,0.1082642139835873,-0.04077935051242752
2011-03-02,10.560444831848145,10.627325180371653,10.448878012311331,10.49566430459378,602590800,10.540157222747803,10.467432176824722,54.55549866108734,0.06852476438965738,0.10031632406480132,-0.03179155967514394
2011-03-03,10.783581733703612,10.790479432431043,10.67441421924526,10.71250332283,500788400,10.563010454177856,10.497541658432237,60.317113266256605,0.08635868731552954,0.09752479671494697,-0.011166109399417437
2011-03-04,10.79677963256836,10.805476836658892,10.72929941950461,10.79887865392391,453266800,10.58784327507019,10.526040513111868,60.63501364728573,0.10039981330859504,0.09809980003367659,0.0023000132749184526
2011-03-07,10.657615661621094,10.84685903679593,10.536151981491294,10.83876087083273,546123200,10.601129341125489,10.538571479636555,55.57903220662165,0.0991551386884666,0.0983108677646346,0.0008442709238319912
2011-03-08,10.669615745544434,10.71880139175844,10.564346754257128,10.64412317035704,356316800,10.606947565078736,10.551051885913497,55.920352615562486,0.09800726482682443,0.09825014717707257,-0.00024288235024814975
2011-03-09,10.57094383239746,10.639623699424927,10.514861294027536,10.637523877699556,453306000,10.602853870391845,10.552946357007206,52.35788991769365,0.08811977782006153,0.09622407330567037,-0.008104295485608842
2011-03-10,10.396994590759276,10.489967350309565,10.343910430932322,10.470472325753969,507539200,10.585624074935913,10.538093807840738,46.70863381597001,0.06549266441832557,0.09007779152820142,-0.024585127109875843
2011-03-11,10.556549072265623,10.56644674573245,10.34691284052651,10.356808912298462,471080400,10.58180022239685,10.53985145207168,51.84142830877057,0.059746506694757784,0.0840115345615127,-0.024265027866754912
2011-03-14,10.603631973266602,10.691206211371668,10.536152591977435,10.592235117402298,435957200,10.576866722106933,10.545925787423577,53.271691535526166,0.05831956033369501,0.07887313971594916,-0.020553579382254147
2011-03-15,10.3598051071167,10.432083163579302,10.199952813736372,10.259934663146202,721081200,10.556247758865357,10.528200008346733,45.70196374438711,0.03708639582422357,0.07051579093760404,-0.03342939511338047
2011-03-16,9.897348403930664,10.286932749857971,9.784882166820172,10.256941806685017,1162011200,10.511426162719726,10.46811890316425,35.421275740602525,-0.016863044382644077,0.05304002387355442,-0.06990306825619849
2011-03-17,10.036200523376465,10.185255773680195,9.91683587574066,10.101880390577332,659422400,10.468703699111938,10.426983819374936,39.8000218969255,-0.04786243052189043,0.03285953299446545,-0.08072196351635588
2011-03-18,9.917139053344728,10.14297159146223,9.89704499318023,10.110880838409283,753214000,10.427271270751953,10.378427174991108,37.45486474115955,-0.0811020391460886,0.01006721856635464,-0.09116925771244325
2011-03-21,10.175960540771484,10.189156100603354,10.05479635889598,10.076690721355376,409402000,10.410386228561402,10.359144638398764,45.03671332069658,-0.0855734994512769,-0.009060925037171668,-0.07651257441410524
2011-03-22,10.232942581176758,10.27553083342104,10.171161225389978,10.273731329805084,325922800,10.414269876480102,10.34712539485381,46.572286472671166,-0.0835560078694364,-0.023959941603624614,-0.059596066265811785
2011-03-23,10.172663688659668,10.2035539736496,10.075492071436337,10.175362544317036,372996400,10.40912652015686,10.330509994263892,45.135705844830746,-0.08583171947625878,-0.03633429717815145,-0.04949742229810733
2011-03-24,10.346010208129885,10.376901288890842,10.162765146733612,10.252438415238707,404712000,10.412260580062867,10.331986205108272,49.91983345049403,-0.07280833277769894,-0.04362910429806095,-0.029179228479637984
2011-03-25,10.543047904968262,10.558642798093956,10.40748773682368,10.438978641537313,448910000,10.417328929901123,10.35208731938065,54.749882586105294,-0.046056993220179976,-0.04411468208248476,-0.0019423111376952185
2011-03-28,10.510061264038086,10.626427579812988,10.510061264038086,10.591337654607948,309355200,10.413175201416015,10.367132456967072,53.814141593310595,-0.027204513433417787,-0.04073264835267136,0.013528134919253573
2011-03-29,10.52565860748291,10.52565860748291,10.37870310537591,10.426688281262816,352900800,10.41564974784851,10.382230185587627,54.212629723900555,-0.01087979659139826,-0.03476207800041674,0.023882281409018477
2011-03-30,10.455777168273926,10.523258161590284,10.420088210189022,10.51605934541074,329406000,10.4104163646698,10.38923466012918,52.04597643786072,-0.0035403777308040674,-0.028517737946494204,0.024977360215690136
2011-03-31,10.45217990875244,10.490868043398825,10.378702164361012,10.387698883494457,274019200,10.393846273422241,10.395229445712348,51.93092035651049,0.001963264522716557,-0.022421537452652053,0.02438480197536861
2011-04-01,10.333715438842772,10.544552936905564,10.295926652573304,10.530157704565596,418661600,10.370693063735962,10.389370968867626,48.155467520406404,-0.003197295579399295,-0.0185766890780015,0.015379393498602206
2011-04-04,10.232644081115724,10.334913878000132,10.148969156777234,10.326216676749056,460084800,10.349444484710693,10.374444598605539,45.14016533208651,-0.015266705442995132,-0.01791469235100023,0.002647986908005096
2011-04-05,10.16366958618164,10.264439444552098,10.076995447217508,10.106686873669952,482731200,10.324147176742553,10.354370787898501,43.154279742296566,-0.03005105515487827,-0.02034196491177584,-0.00970909024310243
2011-04-06,10.138171195983888,10.313918712775568,10.111179442407035,10.233543286587777,402539200,10.302508544921874,10.3337803505733,42.41146036710131,-0.043325832578485546,-0.024938738445117785,-0.01838709413336776
2011-04-07,10.139371871948242,10.209849629189067,10.077889230489983,10.139970905655984,373447200,10.289627408981323,10.315265257370912,42.461684706097294,-0.05313677712029907,-0.030578346180154044,-0.02255843094014503
2011-04-08,10.048797607421877,10.201451884954295,10.015507993703888,10.194554188578405,377535200,10.264239835739136,10.289887385947196,39.65230594224361,-0.06744316471931633,-0.037951309887986506,-0.029491854831329822
2011-04-11,9.921035766601562,10.067091059399663,9.89764302247606,10.018805584508913,398946800,10.230110025405883,10.25475866029523,36.03096059883394,-0.08807511763618692,-0.04797607143762659,-0.04009904619856033
2011-04-12,9.969021797180176,10.008909589550363,9.90304080403489,9.91173800372851,425639200,10.210570859909058,10.227545625712844,38.30981164785206,-0.09940810260881783,-0.05826247767186484,-0.041145624936952986
2011-04-13,10.080890655517578,10.081190172414573,9.97262250488001,10.047600233348714,346220000,10.219747972488403,10.213578485694248,43.374334044553045,-0.0982303545278782,-0.06625605304306752,-0.03197430148481069
2011-04-14,9.96962070465088,10.076988674611073,9.958824484799509,10.040999406463255,301800800,10.216418981552124,10.190344411309164,39.868393776533125,-0.10506441858456839,-0.0740177261513677,-0.031046692433200684
2011-04-15,9.82086944580078,10.006214381619465,9.801075699651976,9.996017190742592,453605600,10.211605501174926,10.155156319355983,35.71254333524175,-0.12108762425138941,-0.08343170577137204,-0.03765591848001737
2011-04-18,9.952528953552246,9.963925812319635,9.60193399668433,9.780080890021976,609898800,10.200433921813964,10.135858474993723,41.52278398013462,-0.12175874916400886,-0.09109711444989942,-0.030661634714109445
2011-04-19,10.132773399353027,10.136371605731629,9.948327882844032,9.990015982785746,419378400,10.195425462722778,10.13556465826604,48.39859245466737,-0.10651852087880087,-0.09418139573567971,-0.012337125143121158
2011-04-20,10.269232749938965,10.369402721005894,10.241941478160753,10.302222850579604,700666400,10.200253915786742,10.14829495271108,52.91265316333041,-0.0824786386042895,-0.09184084430940168,0.009362205705112175
2011-04-21,10.51785945892334,10.6507200300007,10.452479084226628,10.646820704379389,753810400,10.208846378326417,10.183491572350343,59.81096184853678,-0.04287057583656839,-0.08204679061483502,0.03917621477826663
2011-04-25,10.587136268615724,10.609330144450402,10.505859897572892,10.507060367384035,266546000,10.21105079650879,10.221933924375618,61.50329829330645,-0.005823709067747984,-0.06680217430541763,0.06097846523766964
2011-04-26,10.509462356567385,10.646520966472812,10.477371604107317,10.605433495359948,338800000,10.211020851135254,10.249317584584357,58.527450698470645,0.017071771446049766,-0.05002738515512415,0.06709915660117391
2011-04-27,10.501365661621094,10.567346679696408,10.409893670171453,10.564047188326562,356213200,10.209806203842163,10.27332216334976,58.21126907311126,0.03416938568255823,-0.03318803098758768,0.06735741667014591
2011-04-28,10.399394035339355,10.489366014242137,10.362504611023414,10.382598667978264,360959200,10.206987047195435,10.28532900830115,54.23724159294411,0.03904106897720361,-0.018742210994629423,0.05778327997183303
2011-04-29,10.50076961517334,10.615334875415536,10.396999781222185,10.400299273530724,1006345200,10.20941653251648,10.305847161336597,57.35425180826973,0.050499943237802825,-0.004893780148142974,0.055393723385945795
2011-05-02,10.385297775268556,10.510960313289424,10.361905028151766,10.48906675215698,442713600,10.21199564933777,10.313413886472976,52.93173418502096,0.049690766973927936,0.0060231292762712085,0.043667637697656726
2011-05-03,10.442880630493164,10.493565451455654,10.365503571026672,10.436582767799033,313348000,10.222507476806642,10.325744052570137,54.803330492704816,0.05308402454038941,0.01543530832909485,0.03764871621129456
2011-05-04,10.48397159576416,10.551751319343284,10.403295024917142,10.444682820918432,389250400,10.238522577285767,10.340813342398139,56.14348817523217,0.05841552528170979,0.024031351719617837,0.03438417356209195
2011-05-05,10.399394035339355,10.525356087158755,10.378399826137992,10.448878383481723,335969200,10.251583719253542,10.34639245601159,52.68093512162219,0.05517999511316596,0.030261080398327464,0.024918914714838494
2011-05-06,10.39669704437256,10.496867037124908,10.3832011639931,10.487569999661988,280134400,10.264449977874758,10.351183369188824,52.569597812624906,0.051801059147717154,0.034569076148205403,0.01723198299951175
2011-05-09,10.424885749816896,10.47287171261656,10.392795002051654,10.432682798062318,204747200,10.283254384994509,10.358202643534353,53.67168033853507,0.050812090843876945,0.03781767908733971,0.012994411756537233
2011-05-10,10.48037052154541,10.48756853696986,10.3966955943544,10.463575152221694,282091600,10.311221122741701,10.369837679535406,55.8464167164336,0.05388433859734576,0.04103101098934092,0.012853327608004839
2011-05-11,10.413790702819824,10.496866604401212,10.354109154513566,10.467475506044469,336000000,10.333459568023683,10.37402368175297,52.65243781716421,0.0503660931657155,0.04289802742461584,0.007468065741099657
2011-05-12,10.393991470336914,10.41048731568426,10.265031086984994,10.380496398487798,322000000,10.34911460876465,10.375925375903822,51.705409120611854,0.045456234544968055,0.043409668848686286,0.0020465656962817685
2011-05-13,10.21195125579834,10.384399316170343,10.207452896264645,10.366705394942384,326116000,10.361231136322022,10.360308793036634,43.88905003465155,0.026569732932529178,0.04004168166545487,-0.01347194873292569
2011-05-16,9.996015548706056,10.233545268557746,9.975021335643552,10.172963569700636,449775200,10.369988441467287,10.325614198338483,36.78534163737658,-0.0057558131464858775,0.030882182703066724,-0.0366379958495526
2011-05-17,10.08118724822998,10.08118724822998,9.918935628632717,9.95702471688378,452334400,10.376421356201174,10.302335441185294,40.85188481867069,-0.02422217876606858,0.019861310409239663,-0.044083489175308244
2011-05-18,10.193059921264648,10.228449376028433,10.076994682522722,10.09109040085939,334776400,10.379435682296755,10.2919282488119,45.78519974515789,-0.02948977701492872,0.009991092924405986,-0.03948086993933471
2011-05-19,10.212849617004396,10.269232463553177,10.157065804164189,10.25933559380643,261170000,10.376616525650025,10.284396950544519,46.633147904919014,-0.03170208165784594,0.0016524580079556013,-0.03335453966580154
2011-05-20,10.053598403930664,10.225447421846578,10.047600057622503,10.18375931542852,337968400,10.353403472900393,10.262416136581294,41.06679693346393,-0.04577789196051185,-0.00783361198573789,-0.03794427997477396
2011-05-23,10.029006958007812,10.07639310137668,9.879652112753115,9.896147167594568,383600000,10.325497007369997,10.240186691002867,40.267484889607076,-0.05824597387285202,-0.017916084363160716,-0.040329889509691304
2011-05-24,9.962722778320312,10.073990070274254,9.937230213794823,10.061993380886475,321927200,10.298160028457641,10.213761556461671,38.11409982043249,-0.07263826920519278,-0.02886052133156713,-0.04377774787362565
2011-05-25,10.100383758544922,10.153768239074417,9.982519058245968,9.999913461442796,294224000,10.278110933303832,10.20296367094579,44.72528551979705,-0.07210499482708421,-0.037509416030670546,-0.034595578796413666
2011-05-26,10.047000885009766,10.103684060085897,10.029905997328743,10.076092466097595,222560800,10.260491275787354,10.188110072285216,42.81516386788226,-0.07512394076923812,-0.04503232097838406,-0.030091619790854056
2011-05-27,10.119277954101562,10.125876134818984,10.026305991988808,10.041001539526702,203599200,10.241416692733765,10.181554632458202,46.16741400724886,-0.07086740640013645,-0.050199338062734536,-0.02066806833740191
2011-05-31,10.431785583496094,10.431785583496094,10.226946448879234,10.229946423068862,417754400,10.243741083145142,10.205386151604667,57.71072822899276,-0.0417955254880269,-0.048518575547793014,0.006723050059766117
2011-06-01,10.362205505371094,10.560745959100826,10.336414218458485,10.462976119630175,554682800,10.239707326889038,10.220321328153851,54.88860212133206,-0.02409265607126798,-0.04363339165248801,0.019540735581220027
2011-06-02,10.37989902496338,10.43628267175551,10.32591551721586,10.39189571595047,338783200,10.234503698348998,10.235519204040473,55.48473466459446,-0.008536877545690658,-0.03661408883112854,0.02807721128543788
2011-06-03,10.30012321472168,10.356806381573934,10.257236243285632,10.292326165985846,313250000,10.229540157318116,10.241671966962494,52.13922134766955,-0.002615897722474614,-0.029814450609397754,0.02719855288692314
2011-06-06,10.138171195983888,10.408390651141728,10.131273499165784,10.367903020776453,461941200,10.216613864898681,10.231814750678817,46.066611949799395,-0.010866391974280631,-0.02602483888237433,0.0151584469080937
2011-06-07,9.958226203918455,10.14357109882834,9.954027361542972,10.142071912689316,529785200,10.193280887603759,10.205758698606402,40.4318849770757,-0.031561207157134064,-0.02713211253732628,-0.004429094619807783
2011-06-08,9.964224815368652,10.04100204772635,9.916539963524755,9.950429419472192,333723600,10.167473602294923,10.18275547163138,40.69231630092983,-0.04693690010884488,-0.031093070051630003,-0.01584383005721488
2011-06-09,9.941729545593262,10.00710990219924,9.919535669839988,9.994513378123058,275088800,10.143870544433593,10.159800621532511,39.98629838700227,-0.060242984197152794,-0.036923052880734566,-0.023319931316418227
2011-06-10,9.77408218383789,9.946830558774606,9.76238500774103,9.913540136128404,433955200,10.112875080108642,10.123065532228262,35.09880838260922,-0.0833550278343207,-0.04620944787145179,-0.0371455799628689
2011-06-13,9.795074462890623,9.84635911825541,9.749188318750644,9.813068699459402,329473200,10.092031240463257,10.091828287529438,36.15119425430979,-0.09883824172437272,-0.05673520664203598,-0.04210303508233674
2011-06-14,9.970223426818848,9.99451633000284,9.876351305119927,9.897045200362047,334569200,10.090741634368896,10.080246872223668,44.270846834214794,-0.09587060600606989,-0.06456228651484278,-0.031308319491227116
2011-06-15,9.799571990966797,9.906039808318535,9.743487867448929,9.889544760524023,399196000,10.076660871505737,10.053515931151585,39.05898727064738,-0.10606621272202332,-0.07286307175627889,-0.033203140965744435
2011-06-16,9.751890182495115,9.857458698696298,9.54705181555518,9.80407500625386,510591200,10.05460238456726,10.024789669374778,37.72268434116317,-0.1166491689419864,-0.0816202911934204,-0.035028877748566
2011-06-17,9.604928016662598,9.874548374024116,9.577936269502889,9.866750526822178,615020000,10.024206304550171,9.984802845306952,33.87578503780736,-0.13533480121558128,-0.09236319319785258,-0.0429716080177287
2011-06-20,9.456774711608888,9.528153417024848,9.312217797236368,9.51795623029481,640645600,9.994365119934082,9.934514451621423,30.499133717382918,-0.1602507619331881,-0.1059407069449197,-0.05431005498826841
2011-06-21,9.756088256835938,9.771083323946195,9.453178931717597,9.497565900024908,493382400,9.980719184875488,9.917521480689473,42.885477011459244,-0.15406873026154244,-0.11556631160824425,-0.03850241865329819
2011-06-22,9.675410270690918,9.864054642527426,9.668511772588555,9.751887177619746,390583200,9.966353559494019,9.89446327021342,40.77601810491258,-0.1539053398949104,-0.1232341172655775,-0.030671222629332903
2011-06-23,9.933932304382324,9.947727697414027,9.54074998857722,9.565341602058266,559759200,9.95803098678589,9.898222225848553,49.37002563738986,-0.13140058019757994,-0.124867409851978,-0.006533170345601941
2011-06-24,9.787577629089355,9.991516595931971,9.749788848667938,9.938132916151714,439807200,9.945059823989869,9.88768464520482,45.35730361483242,-0.12394622028489088,-0.12468317193856059,0.0007369516536697013
2011-06-27,9.958226203918455,10.01401002320259,9.814569415027233,9.824766603653403,339813600,9.937007236480714,9.894402888891833,50.417685230708244,-0.10308042554887109,-0.1203626226606227,0.017282197111751607
2011-06-28,10.054795265197754,10.097982549148115,10.00021192638408,10.006509788326811,294299600,9.918157720565796,9.90967835330192,53.0665145952148,-0.07785436010607505,-0.11186097014971318,0.03400661004363813
2011-06-29,10.018206596374512,10.08808531224874,9.953425272387824,10.078188443600467,352545200,9.900957775115966,9.920014376451691,51.93443776656436,-0.06012187375239364,-0.10151315087024927,0.04139127711785563
2011-06-30,10.067092895507812,10.080889892060297,9.98221910315628,10.038002118878548,322954800,9.885317468643189,9.934021854457036,53.36591367907843,-0.04164398880081244,-0.08953931845636191,0.047895329655549476
2011-07-01,10.294722557067873,10.301919769159918,10.02300317454747,10.075487484290926,435313200,9.885047435760498,9.968374302324735,59.42533724698406,-0.008533946519987623,-0.07333824406908705,0.06480429754909943
2011-07-05,10.479772567749023,10.491769262276174,10.27193504057446,10.286930107885969,355054000,9.902127504348755,10.01707889903181,63.56950954021514,0.03226604696257418,-0.05221738586275481,0.084483432825329
2011-07-06,10.549647331237791,10.619827166897789,10.3981927237845,10.46537258609706,444626000,9.931698560714722,10.067799702099046,65.02225848237828,0.06943820479032325,-0.0278862677321392,0.09732447252246246
2011-07-07,10.71280002593994,10.736792607142425,10.616828099435612,10.63692295732582,399663600,9.969127321243286,10.129228304369608,68.20994371309214,0.11078540147160432,-0.00015193389139049607,0.11093733536299481
2011-07-08,10.788077354431152,10.796775355923891,10.562844683975092,10.597034452847954,489633200,10.011444711685181,10.191975832946898,69.58713913875104,0.1479224461417452,0.029462942115236646,0.11845950402650857
2011-07-11,10.616827011108398,10.789876458437291,10.581437577060075,10.687006845562406,442674400,10.053581953048706,10.23243784991466,62.91020195866077,0.1616716993801628,0.05590469356822188,0.10576700581194091
2011-07-12,10.609333038330078,10.72719774323146,10.455478254690677,10.602734056380784,451609200,10.094294881820678,10.268332629763748,62.627013627239975,0.17000368401050636,0.07872449165667877,0.09127919235382759
2011-07-13,10.737397193908691,10.796779234639878,10.688210742606206,10.746693431603166,391638800,10.13265357017517,10.3130054453966,65.48622888222654,0.18481017231108865,0.09994162778756074,0.0848685445235279
2011-07-14,10.729896545410156,10.84506239425774,10.687009569731384,10.827067354978125,430533600,10.17916979789734,10.352709359683605,65.17174073801127,0.19370625617279025,0.11869455346460664,0.07501170270818361
2011-07-15,10.944330215454102,10.946729553584236,10.771882192009969,10.83186404356904,484467200,10.238791799545288,10.409054203090317,69.65793682890214,0.215574463575944,0.13807053548687412,0.07750392808906989
2011-07-18,11.210655212402344,11.236146988019998,10.955131214695763,10.959629574899475,572653200,10.319078159332275,10.485397156358129,74.11718486588276,0.2514962843625934,0.160755685262018,0.09074059910057541
2011-07-19,11.30212688446045,11.356110404920212,11.196258063686969,11.336616177899211,819145600,10.411345767974854,10.563180939986921,75.45162367655414,0.28407099204494557,0.18541874661860352,0.09865224542634204
2011-07-20,11.603532791137695,11.88454925457034,11.576541038857028,11.88005089613928,941340400,10.503717994689941,10.662262068667948,79.24820455689233,0.33039898643648336,0.2144147945821795,0.11598419185430386
2011-07-21,11.615233421325684,11.698307723266202,11.51356344307137,11.605036231553782,526534400,10.600709152221679,10.753021245111542,79.38151641536037,0.36386400112933437,0.24430463589161047,0.1195593652377239
2011-07-22,11.795475006103516,11.847959321131514,11.629024543939757,11.646119425967765,516728800,10.69378628730774,10.852302555682206,81.36724796886834,0.4003146775105222,0.27550664421539284,0.12480803329512935
2011-07-25,11.951428413391112,11.99641439577066,11.685107521604396,11.70700027791632,589806000,10.801978826522827,10.95698120879734,82.9016610472593,0.43675163676646633,0.30775564272560757,0.12899599404085876
2011-07-26,12.098687171936035,12.13137775738902,11.986820821397076,11.99641737420166,476582400,10.909001874923707,11.065715110048643,84.22284960321505,0.47206902277095786,0.3406183187346776,0.13145070403628023
2011-07-27,11.774185180664062,12.075595295419008,11.760988817911697,12.014113442957424,659324400,10.994971370697021,11.133188450107255,71.1719446191575,0.4684734367439969,0.3661893423365415,0.1022840944074554
2011-07-28,11.751090049743652,11.906143683246505,11.64042337385136,11.74509250485334,594034000,11.081615543365478,11.192036221501198,70.33657313269944,0.458475306914476,0.38464653525212844,0.07382877166234758
2011-07-29,11.71090316772461,11.850961752484,11.516561550440626,11.625729051821374,632584400,11.163806056976318,11.241452121141522,68.82283094445715,0.4422114333323979,0.39615951486818235,0.046051918464215524
2011-08-01,11.898947715759276,11.981422175325278,11.767586332887255,11.92983799827287,612836000,11.244017314910888,11.304070749200354,71.87319851825757,0.439430340388153,0.4048136799721765,0.0346166604159765
2011-08-02,11.663818359375,11.93343804565642,11.647023788934662,11.925940512469522,639539600,11.303219604492188,11.338332426359845,63.50632385123128,0.41348691047367936,0.4065483260724771,0.0069385844012022635
2011-08-03,11.773581504821776,11.80297259324302,11.463774606601891,11.725895064493631,732508000,11.364416313171386,11.379784719546697,65.52398277422492,0.39720479424614297,0.4046796197072103,-0.007474825461067314
2011-08-04,11.317721366882324,11.736096037510338,11.317121532213909,11.678813828795024,871407600,11.394662380218506,11.373873924054852,52.53347744397636,0.34355668882773216,0.39245503353131467,-0.04889834470358251
2011-08-05,11.205249786376951,11.501562385468194,10.873849676497883,11.409789320425151,1204590800,11.415521001815794,11.357814482371243,49.90464680323942,0.28863742956982996,0.37169151273901774,-0.08305408316918778
2011-08-08,10.593135833740234,11.02980497594049,10.587437005081016,10.84745927663664,1143833600,11.414336442947386,11.284987944406385,38.58729214770008,0.19349060139880336,0.33605133047097485,-0.1425607290721715
2011-08-09,11.21695327758789,11.234948320419694,10.646822750336163,10.83576669583271,1082583600,11.444717454910277,11.278508452328433,50.82631201754366,0.16650355944753947,0.3021417762662878,-0.13563821681874833
2011-08-10,10.90744400024414,11.236145388145472,10.87175503895257,11.131176724326949,878656800,11.45321979522705,11.243168980701359,45.93492278360155,0.11877219038767528,0.2654678590905653,-0.14669566870289003
2011-08-11,11.20765495300293,11.260139287301268,10.938334782126992,11.112282838634416,741969200,11.477107715606689,11.239786692349128,50.87344984081079,0.10397074145386398,0.23316843556322506,-0.12919769410936108
2011-08-12,11.306324005126951,11.3857992865608,11.223548432126398,11.338713471791374,528976000,11.49520740509033,11.246123579280349,52.41201890886378,0.09906034839648292,0.20634681812987662,-0.1072864697333937
2011-08-15,11.498865127563477,11.545651421474249,11.339312341136624,11.385498800499215,460544000,11.509617900848387,11.270194202926362,55.350637478340936,0.10944368726787168,0.18696619195747566,-0.07752250468960398
